"FON_FONDSID";"DATUM";"KOERS";"KOERS";"KOERS";"KOERS";"OMZET"
"3830";"2004-08-11";"3722.61000";"3731.45000";"3636.96000";"3678.91000";"0"
"3830";"2004-08-12";"3683.66000";"3708.33000";"3632.45000";"3658.11000";"0"
"3830";"2004-08-13";"3648.89000";"3662.78000";"3618.69000";"3646.99000";"0"
"3830";"2004-08-16";"3643.08000";"3703.41000";"3618.58000";"3699.11000";"0"
"3830";"2004-08-17";"3696.21000";"3735.84000";"3679.22000";"3705.73000";"0"
"3830";"2004-08-18";"3704.80000";"3728.41000";"3677.93000";"3726.50000";"0"
"3830";"2004-08-19";"3729.87000";"3758.51000";"3706.10000";"3722.99000";"0"
"3830";"2004-08-20";"3716.60000";"3723.84000";"3689.86000";"3712.61000";"0"
"3830";"2004-08-23";"3722.23000";"3782.37000";"3722.23000";"3772.14000";"0"
"3830";"2004-08-24";"3771.09000";"3799.89000";"3766.39000";"3771.00000";"0"
"3830";"2004-08-25";"3790.13000";"3801.76000";"3770.78000";"3788.88000";"0"
"3830";"2004-08-26";"3796.58000";"3839.32000";"3796.58000";"3832.28000";"0"
"3830";"2004-08-27";"3833.49000";"3856.03000";"3811.70000";"3851.18000";"0"
"3830";"2004-08-30";"3848.80000";"3852.94000";"3818.75000";"3838.85000";"0"
"3830";"2004-08-31";"3829.74000";"3829.74000";"3778.19000";"3785.21000";"0"
"3830";"2004-09-01";"3794.17000";"3827.87000";"3792.25000";"3817.62000";"0"
"3830";"2004-09-02";"3814.99000";"3844.53000";"3797.98000";"3833.45000";"0"
"3830";"2004-09-03";"3834.68000";"3882.78000";"3823.20000";"3866.99000";"0"
"3830";"2004-09-06";"3867.45000";"3891.62000";"3867.45000";"3887.58000";"0"
"3830";"2004-09-07";"3888.54000";"3905.11000";"3873.53000";"3889.04000";"0"
"3830";"2004-09-08";"3890.69000";"3898.73000";"3875.40000";"3884.16000";"0"
"3830";"2004-09-09";"3867.97000";"3867.97000";"3836.04000";"3851.22000";"0"
"3830";"2004-09-10";"3855.41000";"3896.60000";"3855.41000";"3886.03000";"0"
"3830";"2004-09-13";"3890.29000";"3953.31000";"3890.29000";"3953.31000";"0"
"3830";"2004-09-14";"3954.49000";"3955.04000";"3933.26000";"3947.75000";"0"
"3830";"2004-09-15";"3949.55000";"3970.99000";"3928.32000";"3941.75000";"0"
"3830";"2004-09-16";"3941.57000";"3968.14000";"3940.96000";"3963.65000";"0"
"3830";"2004-09-17";"3962.82000";"4000.13000";"3955.82000";"3988.07000";"0"
"3830";"2004-09-20";"3986.33000";"3986.33000";"3954.16000";"3977.68000";"0"
"3830";"2004-09-21";"3977.07000";"3998.50000";"3968.63000";"3991.02000";"0"
"3830";"2004-09-22";"3989.85000";"3999.47000";"3935.76000";"3942.35000";"0"
"3830";"2004-09-23";"3927.41000";"3929.32000";"3895.13000";"3905.66000";"0"
"3830";"2004-09-24";"3900.52000";"3917.72000";"3887.84000";"3910.30000";"0"
"3830";"2004-09-27";"3905.74000";"3905.74000";"3859.37000";"3874.37000";"0"
"3830";"2004-09-28";"3867.50000";"3888.85000";"3848.28000";"3882.27000";"0"
"3830";"2004-09-29";"3883.59000";"3944.13000";"3883.59000";"3920.36000";"0"
"3830";"2004-09-30";"3934.59000";"3950.66000";"3887.83000";"3892.90000";"0"
"3830";"2004-10-01";"3895.15000";"3996.11000";"3895.15000";"3994.96000";"0"
"3830";"2004-10-04";"4005.64000";"4059.27000";"4005.64000";"4033.28000";"0"
"3830";"2004-10-05";"4034.30000";"4078.50000";"4023.75000";"4048.71000";"0"
"3830";"2004-10-06";"4046.30000";"4062.19000";"4030.74000";"4049.66000";"0"
"3830";"2004-10-07";"4062.94000";"4077.33000";"4034.26000";"4043.36000";"0"
"3830";"2004-10-08";"4028.79000";"4065.98000";"4001.52000";"4015.54000";"0"
"3830";"2004-10-11";"4011.83000";"4026.99000";"4004.93000";"4017.82000";"0"
"3830";"2004-10-12";"4011.22000";"4011.22000";"3943.74000";"3966.48000";"0"
"3830";"2004-10-13";"3968.50000";"4015.70000";"3968.50000";"3976.03000";"0"
"3830";"2004-10-14";"3961.34000";"3961.34000";"3928.90000";"3940.46000";"0"
"3830";"2004-10-15";"3937.21000";"3937.21000";"3897.48000";"3922.11000";"0"
"3830";"2004-10-18";"3926.51000";"3937.40000";"3897.61000";"3915.17000";"0"
"3830";"2004-10-19";"3944.74000";"3983.45000";"3944.74000";"3964.13000";"0"
"3830";"2004-10-20";"3918.36000";"3918.36000";"3889.72000";"3912.40000";"0"
"3830";"2004-10-21";"3929.36000";"3947.10000";"3894.88000";"3934.06000";"0"
"3830";"2004-10-22";"3932.62000";"3968.47000";"3924.43000";"3935.14000";"0"
"3830";"2004-10-25";"3880.48000";"3880.48000";"3838.98000";"3854.41000";"0"
"3830";"2004-10-26";"3861.50000";"3870.89000";"3843.58000";"3862.26000";"0"
"3830";"2004-10-27";"3882.02000";"3929.03000";"3866.17000";"3929.03000";"0"
"3830";"2004-10-28";"3951.70000";"3975.82000";"3947.93000";"3959.59000";"0"
"3830";"2004-10-29";"3965.00000";"3994.19000";"3950.30000";"3960.25000";"0"
"3830";"2004-11-01";"3961.18000";"4017.85000";"3959.25000";"4012.64000";"0"
"3830";"2004-11-02";"4017.83000";"4042.36000";"4010.60000";"4037.57000";"0"
"3830";"2004-11-03";"4061.41000";"4073.53000";"4028.24000";"4039.04000";"0"
"3830";"2004-11-04";"4032.61000";"4041.38000";"4013.87000";"4041.38000";"0"
"3830";"2004-11-05";"4075.01000";"4111.78000";"4048.05000";"4063.58000";"0"
"3830";"2004-11-08";"4063.83000";"4081.01000";"4051.61000";"4068.97000";"0"
"3830";"2004-11-09";"4075.63000";"4086.06000";"4058.99000";"4065.33000";"0"
"3830";"2004-11-10";"4074.43000";"4103.51000";"4074.43000";"4089.13000";"0"
"3830";"2004-11-11";"4081.06000";"4141.15000";"4078.09000";"4130.81000";"0"
"3830";"2004-11-12";"4149.01000";"4162.37000";"4135.88000";"4143.35000";"0"
"3830";"2004-11-15";"4162.93000";"4171.98000";"4130.11000";"4134.34000";"0"
"3830";"2004-11-16";"4139.49000";"4144.02000";"4106.87000";"4117.22000";"0"
"3830";"2004-11-17";"4126.60000";"4183.41000";"4116.21000";"4183.41000";"0"
"3830";"2004-11-18";"4167.15000";"4191.04000";"4160.28000";"4178.68000";"0"
"3830";"2004-11-19";"4179.76000";"4202.45000";"4133.22000";"4134.89000";"0"
"3830";"2004-11-22";"4115.91000";"4123.98000";"4088.59000";"4123.98000";"0"
"3830";"2004-11-23";"4143.72000";"4160.22000";"4107.40000";"4113.37000";"0"
"3830";"2004-11-24";"4140.25000";"4140.25000";"4114.27000";"4125.30000";"0"
"3830";"2004-11-25";"4137.06000";"4161.55000";"4131.13000";"4160.35000";"0"
"3830";"2004-11-26";"4147.03000";"4159.13000";"4135.53000";"4154.27000";"0"
"3830";"2004-11-29";"4160.89000";"4219.05000";"4146.98000";"4146.98000";"0"
"3830";"2004-11-30";"4161.62000";"4165.52000";"4113.48000";"4126.00000";"0"
"3830";"2004-12-01";"4108.55000";"4187.71000";"4107.62000";"4186.03000";"0"
"3830";"2004-12-02";"4202.72000";"4227.83000";"4186.33000";"4216.40000";"0"
"3830";"2004-12-03";"4225.38000";"4233.52000";"4191.10000";"4208.87000";"0"
"3830";"2004-12-06";"4199.25000";"4204.44000";"4184.36000";"4193.91000";"0"
"3830";"2004-12-07";"4197.50000";"4231.46000";"4192.28000";"4212.62000";"0"
"3830";"2004-12-08";"4185.07000";"4213.43000";"4172.55000";"4201.35000";"0"
"3830";"2004-12-09";"4197.95000";"4206.61000";"4131.24000";"4150.41000";"0"
"3830";"2004-12-10";"4167.54000";"4182.96000";"4153.41000";"4174.55000";"0"
"3830";"2004-12-13";"4189.34000";"4228.99000";"4188.21000";"4219.24000";"0"
"3830";"2004-12-14";"4234.36000";"4250.05000";"4224.18000";"4231.30000";"0"
"3830";"2004-12-15";"4239.39000";"4243.76000";"4211.93000";"4213.69000";"0"
"3830";"2004-12-16";"4216.36000";"4235.78000";"4216.05000";"4233.71000";"0"
"3830";"2004-12-17";"4235.78000";"4241.82000";"4173.59000";"4182.27000";"0"
"3830";"2004-12-20";"4178.17000";"4227.69000";"4176.38000";"4211.55000";"0"
"3830";"2004-12-21";"4201.43000";"4221.61000";"4199.42000";"4214.39000";"0"
"3830";"2004-12-22";"4232.44000";"4252.20000";"4229.83000";"4241.28000";"0"
"3830";"2004-12-23";"4234.05000";"4253.68000";"4234.05000";"4251.62000";"0"
"3830";"2004-12-27";"4254.41000";"4262.24000";"4235.36000";"4235.36000";"0"
"3830";"2004-12-28";"4253.81000";"4262.05000";"4242.59000";"4261.79000";"0"
"3830";"2004-12-29";"4270.56000";"4272.18000";"4240.02000";"4247.75000";"0"
"3830";"2004-12-30";"4254.38000";"4261.96000";"4251.06000";"4256.08000";"0"
"3830";"2005-01-03";"4260.92000";"4310.30000";"4251.37000";"4291.53000";"0"
"3830";"2005-01-04";"4281.63000";"4306.69000";"4276.55000";"4290.50000";"0"
"3830";"2005-01-05";"4262.21000";"4274.65000";"4242.07000";"4258.24000";"0"
"3830";"2005-01-06";"4260.37000";"4300.99000";"4260.37000";"4300.94000";"0"
"3830";"2005-01-07";"4297.99000";"4325.77000";"4288.26000";"4316.40000";"0"
"3830";"2005-01-10";"4311.86000";"4324.38000";"4291.25000";"4307.37000";"0"
"3830";"2005-01-11";"4305.86000";"4314.38000";"4247.78000";"4258.01000";"0"
"3830";"2005-01-12";"4257.64000";"4258.34000";"4193.24000";"4208.82000";"0"
"3830";"2005-01-13";"4218.21000";"4234.09000";"4200.62000";"4212.14000";"0"
"3830";"2005-01-14";"4191.14000";"4236.09000";"4191.14000";"4232.36000";"0"
"3830";"2005-01-17";"4235.94000";"4254.38000";"4235.94000";"4245.51000";"0"
"3830";"2005-01-18";"4239.54000";"4256.22000";"4207.74000";"4250.71000";"0"
"3830";"2005-01-19";"4259.67000";"4269.73000";"4241.04000";"4245.55000";"0"
"3830";"2005-01-20";"4230.74000";"4230.74000";"4198.94000";"4220.43000";"0"
"3830";"2005-01-21";"4213.28000";"4221.83000";"4198.34000";"4213.70000";"0"
"3830";"2005-01-24";"4195.37000";"4201.89000";"4160.83000";"4201.89000";"0"
"3830";"2005-01-25";"4193.54000";"4241.34000";"4189.51000";"4233.95000";"0"
"3830";"2005-01-26";"4235.80000";"4245.08000";"4211.61000";"4214.12000";"0"
"3830";"2005-01-27";"4209.93000";"4224.30000";"4185.63000";"4216.41000";"0"
"3830";"2005-01-28";"4225.36000";"4235.34000";"4188.21000";"4201.81000";"0"
"3830";"2005-01-31";"4211.86000";"4258.41000";"4211.86000";"4254.85000";"0"
"3830";"2005-02-01";"4256.65000";"4281.05000";"4249.69000";"4279.97000";"0"
"3830";"2005-02-02";"4282.55000";"4300.05000";"4279.90000";"4296.31000";"0"
"3830";"2005-02-03";"4297.16000";"4302.40000";"4273.42000";"4281.64000";"0"
"3830";"2005-02-04";"4295.39000";"4340.27000";"4295.25000";"4339.28000";"0"
"3830";"2005-02-07";"4342.75000";"4373.90000";"4342.75000";"4366.35000";"0"
"3830";"2005-02-08";"4369.07000";"4376.60000";"4356.45000";"4371.39000";"0"
"3830";"2005-02-09";"4373.48000";"4387.22000";"4344.46000";"4353.15000";"0"
"3830";"2005-02-10";"4362.54000";"4367.91000";"4338.96000";"4342.01000";"0"
"3830";"2005-02-11";"4355.22000";"4391.79000";"4355.22000";"4387.80000";"0"
"3830";"2005-02-14";"4395.37000";"4398.79000";"4372.52000";"4386.40000";"0"
"3830";"2005-02-15";"4386.33000";"4409.09000";"4377.30000";"4402.03000";"0"
"3830";"2005-02-16";"4392.79000";"4392.79000";"4348.66000";"4368.77000";"0"
"3830";"2005-02-17";"4370.32000";"4387.90000";"4359.63000";"4369.68000";"0"
"3830";"2005-02-18";"4363.47000";"4387.48000";"4351.02000";"4359.47000";"0"
"3830";"2005-02-21";"4363.21000";"4373.15000";"4342.21000";"4353.34000";"0"
"3830";"2005-02-22";"4347.30000";"4350.10000";"4304.55000";"4323.21000";"0"
"3830";"2005-02-23";"4293.65000";"4310.66000";"4276.01000";"4310.66000";"0"
"3830";"2005-02-24";"4304.74000";"4311.68000";"4288.62000";"4304.29000";"0"
"3830";"2005-02-25";"4327.70000";"4352.16000";"4327.10000";"4348.64000";"0"
"3830";"2005-02-28";"4360.34000";"4375.80000";"4346.24000";"4350.49000";"0"
"3830";"2005-03-01";"4345.24000";"4388.42000";"4335.04000";"4383.62000";"0"
"3830";"2005-03-02";"4374.95000";"4396.67000";"4363.86000";"4393.43000";"0"
"3830";"2005-03-03";"4378.72000";"4399.88000";"4371.65000";"4373.27000";"0"
"3830";"2005-03-04";"4380.73000";"4424.28000";"4373.30000";"4423.52000";"0"
"3830";"2005-03-07";"4424.77000";"4435.31000";"4417.56000";"4428.09000";"0"
"3830";"2005-03-08";"4417.11000";"4422.89000";"4388.11000";"4396.50000";"0"
"3830";"2005-03-09";"4395.24000";"4428.54000";"4365.23000";"4375.60000";"0"
"3830";"2005-03-10";"4358.29000";"4365.41000";"4330.21000";"4337.68000";"0"
"3830";"2005-03-11";"4359.93000";"4379.94000";"4353.56000";"4360.49000";"0"
"3830";"2005-03-14";"4353.73000";"4371.28000";"4340.02000";"4367.30000";"0"
"3830";"2005-03-15";"4370.38000";"4392.17000";"4369.84000";"4387.69000";"0"
"3830";"2005-03-16";"4378.96000";"4384.77000";"4301.38000";"4309.11000";"0"
"3830";"2005-03-17";"4307.73000";"4322.82000";"4295.70000";"4315.92000";"0"
"3830";"2005-03-18";"4316.93000";"4339.50000";"4310.46000";"4327.18000";"0"
"3830";"2005-03-21";"4322.47000";"4336.81000";"4295.39000";"4296.36000";"0"
"3830";"2005-03-22";"4301.24000";"4323.96000";"4281.75000";"4320.69000";"0"
"3830";"2005-03-23";"4291.38000";"4325.20000";"4275.55000";"4317.20000";"0"
"3830";"2005-03-24";"4325.24000";"4347.72000";"4315.73000";"4343.60000";"0"
"3830";"2005-03-29";"4331.96000";"4352.15000";"4308.92000";"4351.89000";"0"
"3830";"2005-03-30";"4325.97000";"4347.52000";"4320.01000";"4347.52000";"0"
"3830";"2005-03-31";"4369.27000";"4376.27000";"4344.63000";"4348.77000";"0"
"3830";"2005-04-01";"4348.03000";"4393.20000";"4347.53000";"4373.53000";"0"
"3830";"2005-04-04";"4355.84000";"4357.97000";"4323.24000";"4341.39000";"0"
"3830";"2005-04-05";"4356.62000";"4366.71000";"4352.85000";"4362.61000";"0"
"3830";"2005-04-06";"4373.16000";"4379.18000";"4360.81000";"4379.18000";"0"
"3830";"2005-04-07";"4368.35000";"4394.18000";"4354.78000";"4389.52000";"0"
"3830";"2005-04-08";"4399.44000";"4413.24000";"4393.43000";"4400.68000";"0"
"3830";"2005-04-11";"4388.81000";"4406.11000";"4380.48000";"4396.09000";"0"
"3830";"2005-04-12";"4395.88000";"4401.80000";"4366.25000";"4372.12000";"0"
"3830";"2005-04-13";"4395.34000";"4410.95000";"4393.06000";"4405.69000";"0"
"3830";"2005-04-14";"4385.61000";"4422.88000";"4380.87000";"4402.05000";"0"
"3830";"2005-04-15";"4381.45000";"4384.51000";"4309.25000";"4312.25000";"0"
"3830";"2005-04-18";"4266.27000";"4266.27000";"4182.86000";"4202.20000";"0"
"3830";"2005-04-19";"4211.26000";"4225.56000";"4192.33000";"4204.61000";"0"
"3830";"2005-04-20";"4215.19000";"4224.21000";"4166.53000";"4178.62000";"0"
"3830";"2005-04-21";"4160.26000";"4210.82000";"4159.95000";"4193.70000";"0"
"3830";"2005-04-22";"4210.18000";"4235.40000";"4208.75000";"4223.04000";"0"
"3830";"2005-04-25";"4214.97000";"4249.86000";"4204.93000";"4246.96000";"0"
"3830";"2005-04-26";"4247.05000";"4247.47000";"4209.95000";"4233.76000";"0"
"3830";"2005-04-27";"4219.65000";"4219.65000";"4157.51000";"4189.02000";"0"
"3830";"2005-04-28";"4204.72000";"4215.35000";"4159.87000";"4178.10000";"0"
"3830";"2005-04-29";"4163.23000";"4208.32000";"4159.66000";"4184.84000";"0"
"3830";"2005-05-02";"4208.63000";"4235.64000";"4205.05000";"4224.02000";"0"
"3830";"2005-05-03";"4229.99000";"4245.67000";"4218.06000";"4245.54000";"0"
"3830";"2005-05-04";"4249.19000";"4264.80000";"4225.21000";"4264.35000";"0"
"3830";"2005-05-05";"4271.03000";"4306.15000";"4271.03000";"4299.51000";"0"
"3830";"2005-05-06";"4297.14000";"4314.98000";"4276.16000";"4311.06000";"0"
"3830";"2005-05-09";"4305.69000";"4306.32000";"4277.64000";"4292.41000";"0"
"3830";"2005-05-10";"4299.64000";"4306.18000";"4245.26000";"4251.13000";"0"
"3830";"2005-05-11";"4246.88000";"4273.28000";"4232.40000";"4244.16000";"0"
"3830";"2005-05-12";"4265.22000";"4280.69000";"4255.38000";"4267.05000";"0"
"3830";"2005-05-13";"4255.62000";"4275.81000";"4241.67000";"4275.70000";"0"
"3830";"2005-05-16";"4266.82000";"4273.88000";"4251.99000";"4262.18000";"0"
"3830";"2005-05-17";"4274.29000";"4276.93000";"4232.67000";"4251.77000";"0"
"3830";"2005-05-18";"4273.99000";"4326.21000";"4268.63000";"4324.60000";"0"
"3830";"2005-05-19";"4338.17000";"4364.41000";"4337.53000";"4360.42000";"0"
"3830";"2005-05-20";"4358.66000";"4379.57000";"4351.33000";"4360.68000";"0"
"3830";"2005-05-23";"4383.02000";"4410.73000";"4374.49000";"4406.95000";"0"
"3830";"2005-05-24";"4412.42000";"4413.59000";"4382.91000";"4396.64000";"0"
"3830";"2005-05-25";"4393.43000";"4404.56000";"4377.32000";"4389.54000";"0"
"3830";"2005-05-26";"4391.58000";"4442.94000";"4389.29000";"4436.60000";"0"
"3830";"2005-05-27";"4442.66000";"4453.01000";"4431.59000";"4444.71000";"0"
"3830";"2005-05-30";"4445.21000";"4482.02000";"4440.36000";"4480.43000";"0"
"3830";"2005-05-31";"4480.00000";"4480.68000";"4459.20000";"4460.63000";"0"
"3830";"2005-06-01";"4467.32000";"4530.07000";"4467.04000";"4527.17000";"0"
"3830";"2005-06-02";"4521.71000";"4542.83000";"4515.04000";"4532.17000";"0"
"3830";"2005-06-03";"4544.73000";"4551.89000";"4501.17000";"4510.39000";"0"
"3830";"2005-06-06";"4514.59000";"4521.89000";"4490.12000";"4497.26000";"0"
"3830";"2005-06-07";"4507.61000";"4570.43000";"4507.61000";"4566.01000";"0"
"3830";"2005-06-08";"4552.09000";"4567.13000";"4543.75000";"4557.29000";"0"
"3830";"2005-06-09";"4550.92000";"4568.20000";"4535.51000";"4562.75000";"0"
"3830";"2005-06-10";"4580.91000";"4601.05000";"4571.32000";"4586.10000";"0"
"3830";"2005-06-13";"4597.33000";"4604.25000";"4567.09000";"4599.21000";"0"
"3830";"2005-06-14";"4593.81000";"4598.81000";"4579.32000";"4591.69000";"0"
"3830";"2005-06-15";"4601.47000";"4608.29000";"4537.91000";"4548.42000";"0"
"3830";"2005-06-16";"4563.75000";"4585.79000";"4554.42000";"4579.87000";"0"
"3830";"2005-06-17";"4588.20000";"4623.58000";"4585.03000";"4604.57000";"0"
"3830";"2005-06-20";"4601.99000";"4603.10000";"4560.49000";"4586.86000";"0"
"3830";"2005-06-21";"4600.15000";"4615.87000";"4594.98000";"4608.11000";"0"
"3830";"2005-06-22";"4610.41000";"4635.71000";"4599.17000";"4619.60000";"0"
"3830";"2005-06-23";"4624.79000";"4637.34000";"4604.19000";"4627.48000";"0"
"3830";"2005-06-24";"4602.35000";"4602.35000";"4561.37000";"4566.48000";"0"
"3830";"2005-06-27";"4547.27000";"4547.27000";"4517.44000";"4523.82000";"0"
"3830";"2005-06-28";"4530.79000";"4557.46000";"4528.42000";"4557.46000";"0"
"3830";"2005-06-29";"4569.29000";"4597.16000";"4560.08000";"4583.63000";"0"
"3830";"2005-06-30";"4577.56000";"4607.21000";"4576.03000";"4586.28000";"0"
"3830";"2005-07-01";"4584.44000";"4623.80000";"4579.51000";"4617.07000";"0"
"3830";"2005-07-04";"4620.86000";"4627.35000";"4610.31000";"4623.41000";"0"
"3830";"2005-07-05";"4621.42000";"4624.08000";"4578.08000";"4603.65000";"0"
"3830";"2005-07-06";"4607.57000";"4636.96000";"4607.57000";"4615.49000";"0"
"3830";"2005-07-07";"4595.23000";"4595.23000";"4444.94000";"4530.18000";"0"
"3830";"2005-07-08";"4560.43000";"4597.97000";"4559.57000";"4597.97000";"0"
"3830";"2005-07-11";"4616.36000";"4663.38000";"4616.36000";"4663.38000";"0"
"3830";"2005-07-12";"4661.77000";"4666.08000";"4637.62000";"4653.03000";"0"
"3830";"2005-07-13";"4656.91000";"4682.82000";"4655.92000";"4679.89000";"0"
"3830";"2005-07-14";"4686.80000";"4715.47000";"4686.80000";"4699.27000";"0"
"3830";"2005-07-15";"4702.00000";"4723.65000";"4691.20000";"4712.90000";"0"
"3830";"2005-07-18";"4717.59000";"4732.70000";"4705.29000";"4719.57000";"0"
"3830";"2005-07-19";"4725.72000";"4770.54000";"4719.29000";"4770.54000";"0"
"3830";"2005-07-20";"4759.51000";"4785.92000";"4757.56000";"4784.50000";"0"
"3830";"2005-07-21";"4803.77000";"4865.72000";"4803.29000";"4829.87000";"0"
"3830";"2005-07-22";"4826.15000";"4852.36000";"4815.41000";"4836.90000";"0"
"3830";"2005-07-25";"4843.69000";"4853.03000";"4819.42000";"4842.70000";"0"
"3830";"2005-07-26";"4835.79000";"4858.24000";"4827.89000";"4843.49000";"0"
"3830";"2005-07-27";"4844.06000";"4858.64000";"4839.77000";"4855.35000";"0"
"3830";"2005-07-28";"4870.07000";"4900.29000";"4859.94000";"4892.50000";"0"
"3830";"2005-07-29";"4896.46000";"4913.02000";"4874.78000";"4886.50000";"0"
"3830";"2005-08-01";"4882.39000";"4912.39000";"4878.17000";"4890.85000";"0"
"3830";"2005-08-02";"4894.46000";"4933.40000";"4894.22000";"4932.87000";"0"
"3830";"2005-08-03";"4930.41000";"4934.94000";"4901.51000";"4923.12000";"0"
"3830";"2005-08-04";"4922.59000";"4930.40000";"4870.43000";"4874.06000";"0"
"3830";"2005-08-05";"4856.63000";"4868.20000";"4827.18000";"4827.18000";"0"
"3830";"2005-08-08";"4837.05000";"4862.27000";"4827.30000";"4837.86000";"0"
"3830";"2005-08-09";"4835.83000";"4909.48000";"4835.35000";"4909.48000";"0"
"3830";"2005-08-10";"4920.77000";"4990.57000";"4920.77000";"4990.57000";"0"
"3830";"2005-08-11";"4966.64000";"4981.11000";"4938.15000";"4953.93000";"0"
"3830";"2005-08-12";"4969.24000";"4972.73000";"4929.78000";"4937.33000";"0"
"3830";"2005-08-15";"4935.22000";"4951.33000";"4916.09000";"4922.34000";"0"
"3830";"2005-08-16";"4939.73000";"4953.46000";"4875.92000";"4883.81000";"0"
"3830";"2005-08-17";"4872.33000";"4881.30000";"4841.34000";"4871.46000";"0"
"3830";"2005-08-18";"4876.60000";"4884.14000";"4834.16000";"4851.27000";"0"
"3830";"2005-08-19";"4854.89000";"4930.83000";"4851.88000";"4929.91000";"0"
"3830";"2005-08-22";"4933.74000";"4954.41000";"4929.19000";"4941.69000";"0"
"3830";"2005-08-23";"4925.36000";"4931.74000";"4897.14000";"4917.74000";"0"
"3830";"2005-08-24";"4907.16000";"4920.85000";"4874.52000";"4915.95000";"0"
"3830";"2005-08-25";"4886.35000";"4886.35000";"4847.90000";"4856.01000";"0"
"3830";"2005-08-26";"4860.21000";"4878.92000";"4783.80000";"4783.80000";"0"
"3830";"2005-08-29";"4756.68000";"4815.98000";"4726.33000";"4812.24000";"0"
"3830";"2005-08-30";"4828.07000";"4837.23000";"4784.57000";"4791.72000";"0"
"3830";"2005-08-31";"4795.30000";"4834.90000";"4791.47000";"4829.69000";"0"
"3830";"2005-09-01";"4846.66000";"4874.89000";"4816.67000";"4842.94000";"0"
"3830";"2005-09-02";"4841.38000";"4861.93000";"4819.10000";"4837.81000";"0"
"3830";"2005-09-05";"4853.60000";"4909.89000";"4850.53000";"4909.89000";"0"
"3830";"2005-09-06";"4903.39000";"4969.42000";"4901.90000";"4968.28000";"0"
"3830";"2005-09-07";"4977.92000";"5004.23000";"4967.68000";"4988.14000";"0"
"3830";"2005-09-08";"4990.06000";"4999.42000";"4967.96000";"4992.75000";"0"
"3830";"2005-09-09";"4999.11000";"5020.47000";"4971.24000";"5005.93000";"0"
"3830";"2005-09-12";"5028.49000";"5035.39000";"4979.85000";"4989.98000";"0"
"3830";"2005-09-13";"4989.72000";"4993.30000";"4899.32000";"4901.88000";"0"
"3830";"2005-09-14";"4906.91000";"4934.61000";"4888.03000";"4911.17000";"0"
"3830";"2005-09-15";"4903.85000";"4925.21000";"4888.79000";"4905.98000";"0"
"3830";"2005-09-16";"4913.74000";"5001.79000";"4911.74000";"4986.50000";"0"
